Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
ClassroomVideo,60,"0,7,8,10,11,12,13",5,2,"5,7",301.935,32.9704,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,2,"6,7",305.154,33.0702,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,2,3",410.024,32.509,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,2,4",411.704,32.509,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,2,5",420.631,32.5288,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,2,6",423.998,32.672,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,2,7",428.017,32.6709,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,3,4",411.819,32.5089,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,3,5",420.299,32.5288,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,3,6",424.396,32.6719,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,3,7",456.317,32.6708,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,4,5",485.373,32.5288,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,4,6",495.499,32.6719,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,4,7",520.899,32.6708,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,5,6",531.525,32.6719,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,5,7",528.653,32.6709,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"1,6,7",532.315,32.6708,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,3,4",494.637,32.638,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,3,5",500.302,32.658,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,3,6",504.404,32.8052,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,3,7",503.826,32.8041,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,4,5",495.591,32.658,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,4,6",494.439,32.8052,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,4,7",492.718,32.8041,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,5,6",508.418,32.8044,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,5,7",517.332,32.8034,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"2,6,7",527.858,32.8048,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"3,4,5",500.438,32.6601,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"3,4,6",492.756,32.8074,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"3,4,7",509.686,32.8062,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"3,5,6",517.402,32.8065,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"3,5,7",516.102,32.8056,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"3,6,7",521.588,32.8069,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"4,5,6",509.325,32.8148,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"4,5,7",484.46,32.8138,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"4,6,7",440.941,32.8151,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",5,3,"5,6,7",450.171,32.9709,"0,5,1,2,3,6,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,1,1,139.747,32.3304,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,1,2,143.769,33.0085,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,1,3,144.231,33.0093,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,1,4,143.921,33.0231,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,1,5,146.425,33.0306,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,1,6,147.294,33.0859,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,1,7,155.754,33.1495,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"1,2",279.117,32.6315,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"1,3",279.283,32.6316,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"1,4",279.435,32.6316,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"1,5",281.274,32.631,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"1,6",281.972,32.6518,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"1,7",290.26,32.646,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"2,3",283.63,33.0086,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"2,4",284.126,33.0086,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"2,5",284.801,33.0082,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"2,6",286.398,33.0265,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"2,7",296.343,33.0244,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"3,4",283.376,33.0093,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"3,5",286.072,33.009,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"3,6",286.913,33.0272,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"3,7",297,33.0251,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"4,5",285.626,33.0227,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"4,6",287.344,33.041,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"4,7",295.44,33.0389,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"5,6",289.304,33.0489,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"5,7",297.684,33.0464,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,2,"6,7",299.361,33.0832,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,2,3",417.806,32.6316,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,2,4",418.825,32.6316,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,2,5",420.564,32.6314,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,2,6",420.981,32.6481,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,2,7",430.412,32.6461,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,3,4",419.705,32.6316,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,3,5",420.763,32.6314,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,3,6",421.738,32.6481,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,3,7",429.81,32.646,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,4,5",420.378,32.6314,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,4,6",422.285,32.6481,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,4,7",430.525,32.646,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,5,6",423.751,32.6477,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,5,7",432.661,32.6453,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"1,6,7",433.324,32.6492,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,3,4",422.85,33.0086,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,3,5",425.031,33.0082,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,3,6",426.007,33.0265,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,3,7",434.735,33.0244,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,4,5",424.856,33.0082,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,4,6",427.345,33.0265,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,4,7",435.166,33.0244,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,5,6",428.063,33.0265,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,5,7",436.397,33.0244,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"2,6,7",437.671,33.0242,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"3,4,5",425.451,33.009,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"3,4,6",426.391,33.0272,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"3,4,7",435.31,33.0251,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"3,5,6",428.267,33.0272,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"3,5,7",436.086,33.0251,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"3,6,7",438.255,33.0249,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"4,5,6",428.633,33.041,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"4,5,7",437.269,33.0389,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"4,6,7",438.415,33.0387,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",6,3,"5,6,7",439.882,33.0462,"0,6,1,2,4,5,3"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,1,1,134.737,31.4349,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,1,2,142.939,31.9421,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,1,3,144.655,32.2529,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,1,4,145.02,32.2762,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,1,5,145.025,32.2838,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,1,6,146.324,32.3163,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,1,7,151.332,32.4047,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"1,2",274.071,31.7258,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"1,3",277.291,31.8993,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"1,4",276.603,31.9002,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"1,5",277.204,31.9017,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"1,6",277.758,31.8996,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"1,7",282.381,31.9073,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"2,3",285.258,32.1126,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"2,4",284.447,32.1136,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"2,5",284.225,32.1142,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"2,6",285.275,32.1128,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"2,7",290.729,32.1214,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"3,4",286.753,32.2541,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"3,5",286.145,32.2547,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"3,6",288.132,32.2535,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"3,7",292.196,32.264,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"4,5",286.287,32.2768,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"4,6",287.438,32.2755,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"4,7",291.953,32.286,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"5,6",287.091,32.2825,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"5,7",291.841,32.2931,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,2,"6,7",293.673,32.3268,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,2,3",415.916,31.8887,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,2,4",415.056,31.8896,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,2,5",415.129,31.8902,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,2,6",417.104,31.8889,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,2,7",421.182,31.8972,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,3,4",416.247,31.9004,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,3,5",416.995,31.901,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,3,6",417.878,31.8999,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,3,7",424.27,31.9105,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,4,5",416.261,31.9007,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,4,6",419.595,31.8997,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,4,7",423,31.9102,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,5,6",418.249,31.9007,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,5,7",423.738,31.9112,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"1,6,7",425.155,31.9101,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,3,4",424.714,32.1138,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,3,5",424.826,32.1144,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,3,6",426.473,32.1133,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,3,7",430.497,32.1242,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,4,5",424.473,32.1142,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,4,6",427.5,32.113,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,4,7",431.344,32.1239,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,5,6",427.713,32.1131,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,5,7",431.848,32.124,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"2,6,7",432.979,32.1237,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"3,4,5",427.748,32.2546,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"3,4,6",429.103,32.2534,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"3,4,7",433.834,32.2639,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"3,5,6",428.771,32.2535,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"3,5,7",433.802,32.2639,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"3,6,7",435.533,32.2639,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"4,5,6",428.917,32.2755,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"4,5,7",434.511,32.286,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"4,6,7",433.91,32.286,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",9,3,"5,6,7",435.2,32.293,"0,3,4,1,2,5,6"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,1,1,134.809,31.5056,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,1,2,136.188,31.8181,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,1,3,141.522,32.3335,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,1,4,141.44,32.3468,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,1,5,141.04,32.3688,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,1,6,149.085,32.4799,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,1,7,151.332,32.5178,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"1,2",266.893,31.727,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"1,3",271.642,32.0658,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"1,4",271.686,32.0679,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"1,5",272.87,32.0679,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"1,6",279.998,32.0796,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"1,7",281.886,32.0805,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"2,3",272.512,32.1699,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"2,4",272.461,32.1718,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"2,5",274.488,32.1718,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"2,6",281.412,32.1836,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"2,7",283.782,32.1841,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"3,4",278,32.3358,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"3,5",278.94,32.3358,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"3,6",285.609,32.3497,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"3,7",288.738,32.3504,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"4,5",277.903,32.3468,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"4,6",287.172,32.3606,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"4,7",288.255,32.3614,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"5,6",286.698,32.3827,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"5,7",288.784,32.3835,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,2,"6,7",296.815,32.4814,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,2,3",403.743,32.0711,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,2,4",403.267,32.0731,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,2,5",403.911,32.0731,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,2,6",412.627,32.0851,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,2,7",413.731,32.0857,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,3,4",407.584,32.0681,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,3,5",408.906,32.0681,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,3,6",417.183,32.0816,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,3,7",420.051,32.0827,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,4,5",409.254,32.0679,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,4,6",416.553,32.0813,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,4,7",419.233,32.0825,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,5,6",417.566,32.0813,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,5,7",419.35,32.0825,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"1,6,7",427.678,32.0813,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,3,4",409.689,32.1722,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,3,5",410.64,32.1722,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,3,6",418.517,32.1855,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,3,7",420.397,32.1862,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,4,5",410.277,32.1718,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,4,6",419.263,32.1852,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,4,7",420.124,32.1859,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,5,6",418.801,32.1852,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,5,7",420.324,32.1859,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"2,6,7",428.578,32.1849,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"3,4,5",416.075,32.3358,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"3,4,6",423.366,32.3497,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"3,4,7",426.885,32.3504,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"3,5,6",423.225,32.3497,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"3,5,7",425.572,32.3504,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"3,6,7",433.529,32.351,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"4,5,6",423.583,32.3606,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"4,5,7",425.154,32.3614,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"4,6,7",434.046,32.362,"0,5,6,1,2,3,4"
ClassroomVideo,60,"0,7,8,10,11,12,13",14,3,"5,6,7",435.026,32.3841,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",1,1,1,135.768,32.3396,"0,3,1,2,5,4,6"
ClassroomVideo,80,"0,7,8,10,11,12,13",1,1,2,143.149,32.9271,"0,3,1,2,5,4,6"
ClassroomVideo,80,"0,7,8,10,11,12,13",1,1,3,144.153,32.9307,"0,3,1,2,5,4,6"
