Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,2,"4,5",230.343,29.9194,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,2,"4,6",231.874,29.9194,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,2,"4,7",270.56,29.9214,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,2,"5,6",241.503,29.9191,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,2,"5,7",279.336,29.9211,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,2,"6,7",280.651,29.9211,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,2,3",211.473,22.8856,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,2,4",242.582,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,2,5",251.296,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,2,6",253.192,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,2,7",292.655,29.873,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,3,4",253.021,29.8666,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,3,5",262.218,29.8666,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,3,6",263.4,29.8666,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,3,7",302.183,29.8805,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,4,5",294.756,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,4,6",296.739,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,4,7",335.371,29.861,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,5,6",306.546,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,5,7",345.318,29.861,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"1,6,7",350.207,29.861,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,3,4",252.634,29.8666,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,3,5",261.858,29.8666,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,3,6",264.405,29.8666,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,3,7",302.338,29.8805,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,4,5",294.67,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,4,6",296.593,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,4,7",335.888,29.861,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,5,6",307.069,29.8591,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,5,7",346.269,29.861,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"2,6,7",346.58,29.861,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"3,4,5",305.504,29.8712,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"3,4,6",306.603,29.8712,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"3,4,7",346.69,29.8732,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"3,5,6",316.127,29.8712,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"3,5,7",356.312,29.8732,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"3,6,7",359.335,29.8732,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"4,5,6",349.578,29.9194,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"4,5,7",388.793,29.9214,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"4,6,7",391.161,29.9214,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",16,3,"5,6,7",401.235,29.9211,"6,4,0,5,1,2,3"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,1,1,16.779,11.6302,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,1,2,67.672,22.5351,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,1,3,70.353,22.6447,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,1,4,70.317,22.6447,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,1,5,97.484,22.5924,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,1,6,143.34,29.9539,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,1,7,151.018,29.9675,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"1,2",80.403,22.523,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"1,3",83.077,22.6291,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"1,4",83,22.6291,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"1,5",110.844,22.5771,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"1,6",155.34,29.5613,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"1,7",164.485,29.5738,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"2,3",138.756,22.6389,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"2,4",134.767,22.6389,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"2,5",162.169,22.5881,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"2,6",207.568,29.5599,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"2,7",217.38,29.5724,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"3,4",137.363,22.6447,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"3,5",165.089,22.5938,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"3,6",210.687,29.429,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"3,7",218.521,29.441,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"4,5",165.329,22.5938,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"4,6",210.574,29.429,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"4,7",218.543,29.441,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"5,6",237.602,29.3869,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"5,7",246.864,29.3988,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,2,"6,7",292.27,29.9673,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,2,3",152.399,22.6245,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,2,4",147.644,22.6245,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,2,5",175.768,22.5739,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,2,6",221.193,29.4893,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,2,7",228.724,29.5016,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,3,4",150.684,22.6291,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,3,5",177.509,22.5785,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,3,6",222.618,29.3542,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,3,7",232.319,29.3661,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,4,5",178.376,22.5785,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,4,6",222.936,29.3542,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,4,7",232.213,29.3661,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,5,6",252.493,29.3128,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,5,7",259.287,29.3245,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"1,6,7",304.823,29.5735,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,3,4",202.918,22.6389,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,3,5",230.212,22.5881,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,3,6",275.404,29.4034,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,3,7",283.948,29.4153,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,4,5",230.478,22.5881,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,4,6",276.316,29.4034,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,4,7",284.551,29.4153,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,5,6",303.947,29.3681,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,5,7",311.221,29.38,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"2,6,7",357.105,29.5722,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"3,4,5",231.852,22.5938,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"3,4,6",278.073,29.429,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"3,4,7",286.054,29.441,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"3,5,6",306.841,29.3935,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"3,5,7",314.209,29.4055,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"3,6,7",359.892,29.4408,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"4,5,6",305.236,29.3935,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"4,5,7",313.928,29.4055,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"4,6,7",359.455,29.4408,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",18,3,"5,6,7",386.17,29.3986,"2,6,1,4,5,3,0"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,1,1,16.126,4.6146,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,1,2,51.284,17.092,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,1,3,61.996,19.5771,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,1,4,109.279,24.4081,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,1,5,152.09,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,1,6,151.695,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,1,7,153.672,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"1,2",62.992,17.092,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"1,3",74.338,19.5771,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"1,4",122.309,24.4081,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"1,5",163.576,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"1,6",163.7,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"1,7",166.495,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"2,3",110.184,19.5753,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"2,4",158.424,24.4016,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"2,5",204.483,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"2,6",201.954,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"2,7",201.592,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"3,4",168.576,24.3993,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"3,5",210.998,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"3,6",211.564,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"3,7",212.199,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"4,5",258.225,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"4,6",258.285,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"4,7",260.511,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"5,6",301.196,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"5,7",302.632,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,2,"6,7",302.234,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,2,3",122.26,19.5753,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,2,4",169.912,24.4016,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,2,5",212.262,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,2,6",212.45,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,2,7",215.03,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,3,4",181.029,24.3993,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,3,5",222.854,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,3,6",222.923,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,3,7",225.016,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,4,5",270.151,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,4,6",270.926,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,4,7",273.689,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,5,6",312.839,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,5,7",315.912,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"1,6,7",315.783,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,3,4",216.35,24.394,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,3,5",258.296,28.7385,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,3,6",259.177,28.7385,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,3,7",260.443,28.7385,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,4,5",306.119,28.7592,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,4,6",306.996,28.7592,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,4,7",308.465,28.7592,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,5,6",349.113,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,5,7",352.033,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"2,6,7",351.157,28.8019,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"3,4,5",317.35,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"3,4,6",316.94,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"3,4,7",319.277,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"3,5,6",359.442,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"3,5,7",362.737,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"3,6,7",364.731,28.7521,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"4,5,6",408.261,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"4,5,7",408.619,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"4,6,7",409.291,28.776,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",19,3,"5,6,7",453.274,28.8827,"4,5,0,6,3,2,1"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,1,1,28.134,16.4441,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,1,2,28.097,16.4441,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,1,3,76.613,19.1926,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,1,4,109.998,24.8733,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,1,5,152.959,28.3468,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,1,6,155.313,28.3468,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,1,7,155.645,28.3468,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"1,2",52.753,16.4441,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"1,3",102.004,19.1902,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"1,4",134.543,24.8559,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"1,5",176.73,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"1,6",180.232,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"1,7",179.76,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"2,3",101.937,19.1902,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"2,4",134.418,24.8559,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"2,5",177.851,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"2,6",179.342,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"2,7",180.435,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"3,4",184.3,24.8303,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"3,5",226.342,28.197,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"3,6",229.82,28.197,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"3,7",229.686,28.197,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"4,5",259.507,28.1826,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"4,6",262.102,28.1826,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"4,7",261.283,28.1826,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"5,6",304.391,28.3468,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"5,7",305.653,28.3468,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,2,"6,7",307.133,28.3468,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,2,3",130.742,19.1902,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,2,4",159.165,24.8559,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,2,5",202.281,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,2,6",204.261,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,2,7",205.966,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,3,4",208.781,24.8216,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,3,5",250.993,28.178,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,3,6",254.512,28.178,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,3,7",255.199,28.178,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,4,5",284.786,28.1454,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,4,6",287.928,28.1454,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,4,7",287.485,28.1454,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,5,6",330.053,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,5,7",329.536,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"1,6,7",332.648,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,3,4",207.636,24.8216,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,3,5",252.433,28.178,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,3,6",254.253,28.178,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,3,7",254.767,28.178,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,4,5",284.208,28.1454,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,4,6",286.461,28.1454,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,4,7",287.09,28.1454,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,5,6",329.364,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,5,7",329.032,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"2,6,7",335.084,28.2529,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"3,4,5",334.09,28.0909,"0,4,6,5,3,1,2"
TechnicolorMuseum,200,"0,1,4,11,12,13,17",20,3,"3,4,6",336.109,28.0909,"0,4,6,5,3,1,2"
