Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,1,4,341.596,32.6901,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,1,5,538.076,32.7591,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,1,6,538.738,32.7585,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,1,7,541.887,32.7508,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"1,2",596.321,32.0086,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"1,3",600.396,32.0108,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"1,4",612.158,32.0911,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"1,5",808.843,32.1365,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"1,6",809.538,32.1362,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"1,7",814.285,32.1359,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"2,3",638.439,32.5176,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"2,4",654.528,32.6117,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"2,5",851.799,32.6692,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"2,6",850.855,32.6685,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"2,7",854.176,32.6682,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"3,4",660.438,32.6273,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"3,5",856.708,32.6861,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"3,6",859.04,32.6852,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"3,7",859.44,32.6846,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"4,5",871.413,32.7492,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"4,6",873.456,32.7487,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"4,7",876.144,32.7462,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"5,6",1068.82,32.759,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"5,7",1070.611,32.7566,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,2,"6,7",1072.68,32.7562,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,2,3",914.626,32.0099,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,2,4",925.672,32.0944,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,2,5",1124.641,32.1459,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,2,6",1124.474,32.1457,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,2,7",1131.378,32.1454,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,3,4",929.468,32.0993,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,3,5",1129.879,32.1503,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,3,6",1128.63,32.15,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,3,7",1130.654,32.1495,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,4,5",1143.351,32.1402,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,4,6",1142.446,32.1396,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,4,7",1143.471,32.1373,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,5,6",1339.741,32.136,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,5,7",1344.654,32.1339,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"1,6,7",1344.422,32.1341,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,3,4",968.303,32.6162,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,3,5",1172.805,32.6732,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,3,6",1169.012,32.6723,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,3,7",1169.629,32.6717,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,4,5",1180.461,32.6667,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,4,6",1180.64,32.6654,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,4,7",1182.102,32.6629,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,5,6",1380.777,32.6681,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,5,7",1381.834,32.6658,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"2,6,7",1382.613,32.6662,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"3,4,5",1196.225,32.6833,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"3,4,6",1188.128,32.682,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"3,4,7",1191.157,32.6794,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"3,5,6",1385.336,32.6848,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"3,5,7",1386.107,32.6825,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"3,6,7",1390.276,32.6829,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"4,5,6",1403.032,32.7487,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"4,5,7",1400.646,32.7462,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"4,6,7",1402.761,32.7464,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",6,3,"5,6,7",1611.07,32.7568,"6,4,0,3,1,2,5"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,1,1,288.151,27.665,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,1,2,288.97,27.7344,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,1,3,491.423,32.4246,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,1,4,493.405,32.432,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,1,5,513.625,32.4157,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,1,6,510.362,32.4461,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,1,7,557.235,32.7781,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"1,2",566.108,27.7054,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"1,3",769.593,32.0215,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"1,4",770.313,32.0259,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"1,5",773.359,32.0416,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"1,6",790.074,32.0777,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"1,7",834.34,32.3829,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"2,3",770.297,32.1007,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"2,4",770.481,32.1051,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"2,5",777.699,32.1213,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"2,6",788.283,32.1603,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"2,7",836.69,32.4716,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"3,4",973.407,32.4278,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"3,5",978.593,32.4396,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"3,6",991.523,32.4736,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"3,7",1039.602,32.5161,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"4,5",979.644,32.4448,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"4,6",992.263,32.4773,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"4,7",1041.262,32.5199,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"5,6",996.572,32.4475,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"5,7",1044.046,32.4898,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,2,"6,7",1059.626,32.4885,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,2,3",1047.86,32.0222,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,2,4",1045.123,32.0266,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,2,5",1052.27,32.0425,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,2,6",1064.012,32.0809,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,2,7",1113.929,32.3863,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,3,4",1252.846,32.0254,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,3,5",1257.509,32.0362,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,3,6",1267.411,32.0671,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,3,7",1316.432,32.1058,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,4,5",1256.833,32.0375,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,4,6",1266.761,32.0676,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,4,7",1317.746,32.1062,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,5,6",1271.193,32.0714,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,5,7",1321.51,32.11,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"1,6,7",1335.133,32.1165,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,3,4",1252.713,32.1047,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,3,5",1257.354,32.1158,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,3,6",1269.709,32.1468,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,3,7",1318.953,32.1862,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,4,5",1256.705,32.1169,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,4,6",1269.707,32.1471,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,4,7",1319.167,32.1864,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,5,6",1275.679,32.1512,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,5,7",1323.476,32.1905,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"2,6,7",1334.266,32.1999,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"3,4,5",1460.322,32.4396,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"3,4,6",1474.364,32.4727,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"3,4,7",1521.453,32.5151,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"3,5,6",1479.236,32.4725,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"3,5,7",1527.391,32.5149,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"3,6,7",1537.314,32.5162,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"4,5,6",1478.83,32.4771,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"4,5,7",1526.644,32.5197,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"4,6,7",1538.409,32.5201,"6,5,1,2,0,3,4"
TechnicolorHijack,150,"1,2,3,4,5,8,9",7,3,"5,6,7",1544.59,32.49,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,1,1,53.253,13.8295,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,1,2,275.435,33.4361,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,1,3,279.793,33.6732,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,1,4,290.871,34.3964,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,1,5,335.404,34.5508,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,1,6,520.329,34.6919,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,1,7,521.639,34.7032,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"1,2",312.793,32.3946,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"1,3",318.042,32.575,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"1,4",328.936,33.1038,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"1,5",373.172,33.2193,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"1,6",559.771,33.3249,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"1,7",560.16,33.3236,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"2,3",550.915,33.6391,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"2,4",557.296,34.2573,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"2,5",598.352,34.4163,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"2,6",787.119,34.4989,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"2,7",788.241,34.5075,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"3,4",568.152,34.2971,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"3,5",606.267,34.4594,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"3,6",789.432,34.5512,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"3,7",791.98,34.5753,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"4,5",613.835,34.5362,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"4,6",801.983,34.6178,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"4,7",802.206,34.6237,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"5,6",844.934,34.6309,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"5,7",847.295,34.6368,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,2,"6,7",1032.832,34.6996,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,2,3",582.838,32.5527,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,2,4",595.848,33.0182,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,2,5",640.399,33.1372,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,2,6",823.549,33.1981,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,2,7",825.426,33.1965,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,3,4",599.173,33.0435,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,3,5",644.682,33.1645,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,3,6",830.451,33.2324,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,3,7",830.636,33.2418,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,4,5",651.881,33.2071,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,4,6",838.958,33.2686,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,4,7",841.862,33.2646,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,5,6",884.883,33.2796,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,5,7",883.839,33.2756,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"1,6,7",1072.281,33.3218,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,3,4",837.444,34.2575,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,3,5",872.561,34.4182,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,3,6",1061.213,34.4988,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,3,7",1061.859,34.5225,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,4,5",881.243,34.3951,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,4,6",1067.184,34.4666,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,4,7",1068.304,34.4712,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,5,6",1107.866,34.487,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,5,7",1110.706,34.4916,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"2,6,7",1298.875,34.5049,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"3,4,5",883.092,34.4364,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"3,4,6",1070.81,34.519,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"3,4,7",1072.463,34.5237,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"3,5,6",1119.834,34.5412,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"3,5,7",1115.271,34.5459,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"3,6,7",1300.066,34.5573,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"4,5,6",1123.843,34.6165,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"4,5,7",1125.813,34.6224,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"4,6,7",1313.085,34.6251,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",0,3,"5,6,7",1355.836,34.6382,"5,6,0,3,4,1,2"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,1,1,282.243,31.4901,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,1,2,322.461,32.2344,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,1,3,326.5,32.2574,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,1,4,349.007,32.335,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,1,5,537.771,32.7895,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,1,6,539.321,32.7836,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,1,7,541.655,32.7823,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"1,2",594.955,31.8139,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"1,3",597.281,31.8343,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"1,4",610.125,31.848,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"1,5",810.677,32.2405,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"1,6",809.194,32.2395,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"1,7",814.614,32.2434,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"2,3",637.47,32.2555,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"2,4",652.958,32.2734,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"2,5",858.438,32.7193,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"2,6",851.746,32.7185,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"2,7",853.557,32.722,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"3,4",656.359,32.2726,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"3,5",853.81,32.7163,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"3,6",855.631,32.7156,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"3,7",859.342,32.7198,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"4,5",871.81,32.7487,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"4,6",873.663,32.748,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"4,7",872.634,32.7515,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"5,6",1066.161,32.7885,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"5,7",1067.524,32.7908,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,2,"6,7",1070.173,32.7858,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,2,3",914.005,31.8331,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,2,4",925.459,31.8498,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,2,5",1123.53,32.2526,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,2,6",1125.997,32.2519,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,2,7",1128.351,32.255,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,3,4",930.82,31.8487,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,3,5",1127.177,32.249,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,3,6",1127.933,32.2484,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,3,7",1132.504,32.2521,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,4,5",1141.028,32.2147,"6,4,0,3,1,2,5"
